x,x_dot,u
0.43028,-0.4599999999999993,1.27132
0.42568,-0.5174999999999985,1.27132
0.41993,-0.575500000000001,1.27132
0.41417,-0.6330000000000002,1.27132
0.40727,-0.689999999999999,1.27132
0.40037,-0.7475000000000009,1.27132
0.39232,-0.8055000000000007,1.27132
0.38426,-0.7480000000000014,1.27132
0.37736,-0.7474999999999982,1.27132
0.36931,-0.8629999999999999,1.27132
0.3601,-0.9205000000000019,1.27132
0.3509,-0.8629999999999999,1.27132
0.34284,-0.7479999999999987,1.27132
0.33594,-0.8050000000000002,1.27132
0.32674,-0.8629999999999999,1.27132
0.31868,-0.8054999999999979,1.27132
0.31063,-0.7475000000000009,1.27132
0.30373,-0.6900000000000017,1.27132
0.29683,-0.6904999999999994,1.27132
0.28992,-0.5754999999999982,1.27132
0.28532,-0.5750000000000005,1.27132
0.27842,-0.5750000000000005,1.27132
0.27382,-0.4604999999999998,1.27132
0.26921,-0.34550000000000136,1.27132
0.26691,-0.28749999999999887,1.27132
0.26346,-0.22999999999999965,1.27132
0.26231,-0.17250000000000043,1.27132
0.26001,-0.11499999999999844,1.27132
0.26001,0.0,1.27132
0.26001,0.11499999999999844,1.27132
0.26231,0.17250000000000043,1.27132
0.26346,0.11500000000000121,1.27132
0.26461,0.28749999999999887,1.27132
0.26921,0.4030000000000006,1.27132
0.27267,0.4030000000000006,1.27132
0.27727,0.5174999999999985,1.27132
0.28302,0.5174999999999985,1.27132
0.28762,0.5750000000000005,1.27132
0.29452,0.6904999999999994,1.27132
0.30143,0.6904999999999994,1.27132
0.30833,0.6900000000000017,1.27132
0.31523,0.7480000000000014,1.27132
0.32329,0.8055000000000007,1.27132
0.33134,0.8624999999999994,1.27132
0.34054,0.8054999999999979,1.27132
0.34745,0.7479999999999987,1.27132
0.3555,0.8050000000000002,1.27132
0.36355,0.7480000000000014,1.27132
0.37046,0.8055000000000007,1.27132
0.37966,0.8624999999999994,1.27132
0.38771,0.6904999999999994,1.27132
0.39347,0.6904999999999994,1.27132
0.40152,0.6900000000000017,1.27132
0.40727,0.6324999999999997,1.27132
0.41417,0.6330000000000002,1.27132
0.41993,0.5180000000000018,1.27132
0.42453,0.4025000000000001,1.27132
0.42798,0.4025000000000001,1.27132
0.43258,0.3449999999999981,1.27132
0.43488,0.22999999999999965,1.27132
0.43718,0.17250000000000043,1.27132
0.43833,0.11549999999999894,1.27132
0.43949,0.05799999999999972,1.27132
0.43949,-0.05799999999999972,1.27132
0.43833,-0.05799999999999972,1.27132
0.43833,-0.17250000000000043,1.27132
0.43488,-0.22999999999999965,1.27132
0.43373,-0.28749999999999887,1.27132
0.42913,-0.4025000000000001,1.27132
0.42568,-0.4025000000000001,1.27132
0.42108,-0.5175000000000013,1.27132
0.41533,-0.5180000000000018,1.27132
0.41072,-0.517999999999999,1.27132
0.40497,-0.6324999999999997,1.27132
0.39807,-0.6324999999999997,1.27132
0.39232,-0.6904999999999994,1.27132
0.38426,-0.7480000000000014,1.27132
0.37736,-0.7474999999999982,1.27132
0.36931,-0.8054999999999979,1.27132
0.36125,-0.7480000000000014,1.27132
0.35435,-0.7475000000000009,1.27132
0.3463,-0.6904999999999994,1.27132
0.34054,-0.7479999999999987,1.27132
0.33134,-0.8624999999999994,1.27132
0.32329,-0.6905000000000022,1.27132
0.31753,-0.6330000000000002,1.27132
0.31063,-0.689999999999999,1.27132
0.30373,-0.6900000000000017,1.27132
0.29683,-0.575500000000001,1.27132
0.29222,-0.517999999999999,1.27132
0.28647,-0.5174999999999985,1.27132
0.28187,-0.4025000000000001,1.27132
0.27842,-0.4025000000000001,1.27132
0.27382,-0.28749999999999887,1.27132
0.27267,-0.11550000000000171,1.27132
0.27151,-0.17300000000000093,1.27132
0.26921,-0.17249999999999766,1.27132
0.26806,-0.05749999999999922,1.27132
0.26806,0.05749999999999922,1.27132
0.26921,0.17249999999999766,1.27132
0.27151,0.17300000000000093,1.27132
0.27267,0.23050000000000015,1.27132
0.27612,0.28749999999999887,1.27132
0.27842,0.34500000000000086,1.27132
0.28302,0.4599999999999993,1.27132
0.28762,0.4599999999999993,1.27132
0.29222,0.575500000000001,1.27132
0.29913,0.6330000000000002,1.27132
0.30488,0.5750000000000005,1.27132
0.31063,0.6900000000000017,1.27132
0.31868,0.6904999999999994,1.27132
0.32444,0.6904999999999994,1.27132
0.33249,0.8050000000000002,1.27132
0.34054,0.6904999999999994,1.27132
0.3463,0.6904999999999994,1.27132
0.35435,0.7475000000000009,1.27132
0.36125,0.7480000000000014,1.27132
0.36931,0.6904999999999994,1.27132
0.37506,0.6324999999999997,1.27132
0.38196,0.6324999999999997,1.27132
0.38771,0.5754999999999982,1.27132
0.39347,0.6330000000000002,1.27132
0.40037,0.5750000000000005,1.27132
0.40497,0.5174999999999985,1.27132
0.41072,0.517999999999999,1.27132
0.41533,0.4030000000000006,1.27132
0.41878,0.28750000000000164,1.27132
0.42108,0.28750000000000164,1.27132
0.42453,0.22999999999999965,1.27132
0.42568,0.17250000000000043,1.27132
0.42798,0.17250000000000043,1.27132
0.42913,0.05749999999999922,1.27132
0.42913,0.0,1.27132
0.42913,-0.05749999999999922,1.27132
0.42798,-0.17250000000000043,1.27132
0.42568,-0.17250000000000043,1.27132
0.42453,-0.22999999999999965,1.27132
0.42108,-0.28750000000000164,1.27132
0.41878,-0.34550000000000136,1.27132
0.41417,-0.4604999999999998,1.27132
0.40957,-0.4599999999999993,1.27132
0.40497,-0.4599999999999993,1.27132
0.40037,-0.5750000000000005,1.27132
0.39347,-0.575500000000001,1.27132
0.38886,-0.517999999999999,1.27132
0.38311,-0.5750000000000005,1.27132
0.37736,-0.689999999999999,1.27132
0.36931,-0.6904999999999994,1.27132
0.36355,-0.6905000000000022,1.27132
0.3555,-0.689999999999999,1.27132
0.34975,-0.6330000000000002,1.27132
0.34284,-0.6904999999999994,1.27132
0.33594,-0.689999999999999,1.27132
0.32904,-0.6324999999999997,1.27132
0.32329,-0.575500000000001,1.27132
0.31753,-0.6330000000000002,1.27132
0.31063,-0.6324999999999997,1.27132
0.30488,-0.5175000000000013,1.27132
0.30028,-0.4604999999999998,1.27132
0.29567,-0.4604999999999998,1.27132
0.29107,-0.4025000000000001,1.27132
0.28762,-0.28749999999999887,1.27132
0.28532,-0.28749999999999887,1.27132
0.28187,-0.22999999999999965,1.27132
0.28072,-0.17250000000000043,1.27132
0.27842,-0.17250000000000043,1.27132
0.27727,-0.05749999999999922,1.27132
0.27727,0.0,1.27132
0.27727,0.05749999999999922,1.27132
0.27842,0.17250000000000043,1.27132
0.28072,0.22999999999999965,1.27132
0.28302,0.22999999999999965,1.27132
0.28532,0.22999999999999965,1.27132
0.28762,0.3449999999999981,1.27132
0.29222,0.4604999999999998,1.27132
0.29683,0.4604999999999998,1.27132
0.30143,0.4600000000000021,1.27132
0.30603,0.5750000000000005,1.27132
0.31293,0.6324999999999997,1.27132
0.31868,0.575500000000001,1.27132
0.32444,0.6330000000000002,1.27132
0.33134,0.6324999999999997,1.27132
0.33709,0.6904999999999994,1.27132
0.34515,0.6904999999999994,1.27132
0.3509,0.5750000000000005,1.27132
0.35665,0.6324999999999997,1.27132
0.36355,0.6330000000000002,1.27132
0.36931,0.575500000000001,1.27132
0.37506,0.689999999999999,1.27132
0.38311,0.6324999999999997,1.27132
0.38771,0.517999999999999,1.27132
0.39347,0.517999999999999,1.27132
0.39807,0.4599999999999993,1.27132
0.40267,0.4600000000000021,1.27132
0.40727,0.4025000000000001,1.27132
0.41072,0.3449999999999981,1.27132
0.41417,0.28800000000000214,1.27132
0.41648,0.23050000000000015,1.27132
0.41878,0.17250000000000043,1.27132
0.41993,0.11500000000000121,1.27132
0.42108,0.05749999999999922,1.27132
0.42108,0.0,1.27132
0.42108,-0.05749999999999922,1.27132
0.41993,-0.11500000000000121,1.27132
0.41878,-0.17250000000000043,1.27132
0.41648,-0.17250000000000043,1.27132
0.41533,-0.23050000000000015,1.27132
0.41187,-0.28799999999999937,1.27132
0.40957,-0.28750000000000164,1.27132
0.40612,-0.4025000000000001,1.27132
0.40152,-0.4599999999999993,1.27132
0.39692,-0.4599999999999993,1.27132
0.39232,-0.517999999999999,1.27132
0.38656,-0.517999999999999,1.27132
0.38196,-0.5750000000000005,1.27132
0.37506,-0.6324999999999997,1.27132
0.36931,-0.6904999999999994,1.27132
0.36125,-0.6330000000000002,1.27132
0.35665,-0.5175000000000013,1.27132
0.3509,-0.6905000000000022,1.27132
0.34284,-0.6904999999999994,1.27132
0.33709,-0.5749999999999977,1.27132
0.33134,-0.6324999999999997,1.27132
0.32444,-0.5750000000000005,1.27132
0.31984,-0.517999999999999,1.27132
0.31408,-0.5180000000000018,1.27132
0.30948,-0.4600000000000021,1.27132
0.30488,-0.4599999999999993,1.27132
0.30028,-0.4604999999999998,1.27132
0.29567,-0.4030000000000006,1.27132
0.29222,-0.28749999999999887,1.27132
0.28992,-0.22999999999999965,1.27132
0.28762,-0.22999999999999965,1.27132
0.28532,-0.11499999999999844,1.27132
0.28532,-0.11500000000000121,1.27132
0.28302,-0.11500000000000121,1.27132
0.28302,0.11500000000000121,1.27132
0.28532,0.11500000000000121,1.27132
0.28532,0.11499999999999844,1.27132
0.28762,0.22999999999999965,1.27132
0.28992,0.22999999999999965,1.27132
0.29222,0.28749999999999887,1.27132
0.29567,0.34550000000000136,1.27132
0.29913,0.4030000000000006,1.27132
0.30373,0.34500000000000086,1.27132
0.30603,0.4599999999999993,1.27132
0.31293,0.5749999999999977,1.27132
0.31753,0.4604999999999998,1.27132
0.32214,0.5180000000000018,1.27132
0.32789,0.5750000000000005,1.27132
0.33364,0.5174999999999985,1.27132
0.33824,0.6330000000000002,1.27132
0.3463,0.6330000000000002,1.27132
0.3509,0.5175000000000013,1.27132
0.35665,0.6324999999999997,1.27132
0.36355,0.6330000000000002,1.27132
0.36931,0.575500000000001,1.27132
0.37506,0.5174999999999985,1.27132
0.37966,0.4599999999999993,1.27132
0.38426,0.575500000000001,1.27132
0.39117,0.575500000000001,1.27132
0.39577,0.3449999999999981,1.27132
0.39807,0.3449999999999981,1.27132
0.40267,0.4025000000000001,1.27132
0.40612,0.34500000000000086,1.27132
0.40957,0.28750000000000164,1.27132
0.41187,0.22999999999999965,1.27132
0.41417,0.17299999999999816,1.27132
0.41533,0.05799999999999972,1.27132
0.41533,0.057500000000001994,1.27132
0.41648,0.057500000000001994,1.27132
0.41648,-0.057500000000001994,1.27132
0.41533,-0.057500000000001994,1.27132
0.41533,-0.05799999999999972,1.27132
0.41417,-0.23050000000000015,1.27132
0.41072,-0.22999999999999965,1.27132
0.40957,-0.22999999999999965,1.27132
0.40612,-0.34500000000000086,1.27132
0.40267,-0.4025000000000001,1.27132
0.39807,-0.4599999999999993,1.27132
0.39347,-0.3449999999999981,1.27132
0.39117,-0.4604999999999998,1.27132
0.38426,-0.575500000000001,1.27132
0.37966,-0.4599999999999993,1.27132
0.37506,-0.4599999999999993,1.27132
0.37046,-0.517999999999999,1.27132
0.3647,-0.575500000000001,1.27132
0.35895,-0.5175000000000013,1.27132
0.35435,-0.5750000000000005,1.27132
0.34745,-0.575500000000001,1.27132
0.34284,-0.517999999999999,1.27132
0.33709,-0.5174999999999985,1.27132
0.33249,-0.4599999999999993,1.27132
0.32789,-0.5175000000000013,1.27132
0.32214,-0.4604999999999998,1.27132
0.31868,-0.4029999999999978,1.27132
0.31408,-0.4600000000000021,1.27132
0.30948,-0.4025000000000001,1.27132
0.30603,-0.28749999999999887,1.27132
0.30373,-0.28750000000000164,1.27132
0.30028,-0.34500000000000086,1.27132
0.29683,-0.23050000000000015,1.27132
0.29567,-0.11549999999999894,1.27132
0.29452,-0.05749999999999922,1.27132
0.29452,0.0,1.27132
0.29452,0.0,1.27132
0.29452,0.0,1.27132
0.29452,0.05749999999999922,1.27132
0.29567,0.11549999999999894,1.27132
0.29683,0.17300000000000093,1.27132
0.29913,0.22999999999999965,1.27132
0.30143,0.28749999999999887,1.27132
0.30488,0.34500000000000086,1.27132
0.30833,0.28750000000000164,1.27132
0.31063,0.34500000000000086,1.27132
0.31523,0.4604999999999998,1.27132
0.31984,0.4604999999999998,1.27132
0.32444,0.4599999999999993,1.27132
0.32904,0.4599999999999993,1.27132
0.33364,0.4599999999999993,1.27132
0.33824,0.4599999999999993,1.27132
0.34284,0.575500000000001,1.27132
0.34975,0.575500000000001,1.27132
0.35435,0.4599999999999993,1.27132
0.35895,0.4599999999999993,1.27132
0.36355,0.5180000000000018,1.27132
0.36931,0.4604999999999998,1.27132
0.37276,0.4599999999999993,1.27132
0.37851,0.4600000000000021,1.27132
0.38196,0.4025000000000001,1.27132
0.38656,0.3449999999999981,1.27132
0.38886,0.28799999999999937,1.27132
0.39232,0.34550000000000136,1.27132
0.39577,0.28749999999999887,1.27132
0.39807,0.28749999999999887,1.27132
0.40152,0.22999999999999965,1.27132
0.40267,0.05749999999999922,1.27132
0.40267,0.11500000000000121,1.27132
0.40497,0.11500000000000121,1.27132
0.40497,0.0,1.27132
0.40497,0.0,1.27132
0.40497,-0.11500000000000121,1.27132
0.40267,-0.11500000000000121,1.27132
0.40267,-0.11499999999999844,1.27132
0.40037,-0.22999999999999965,1.27132
0.39807,-0.22999999999999965,1.27132
0.39577,-0.28749999999999887,1.27132
0.39232,-0.34550000000000136,1.27132
0.38886,-0.4030000000000006,1.27132
0.38426,-0.3449999999999981,1.27132
0.38196,-0.34500000000000086,1.27132
0.37736,-0.4600000000000021,1.27132
0.37276,-0.4599999999999993,1.27132
0.36816,-0.4604999999999998,1.27132
0.36355,-0.4604999999999998,1.27132
0.35895,-0.5750000000000005,1.27132
0.35205,-0.5750000000000005,1.27132
0.34745,-0.4604999999999998,1.27132
0.34284,-0.517999999999999,1.27132
0.33709,-0.5174999999999985,1.27132
0.33249,-0.4599999999999993,1.27132
0.32789,-0.4599999999999993,1.27132
0.32329,-0.4604999999999998,1.27132
0.31868,-0.4604999999999998,1.27132
0.31408,-0.4025000000000001,1.27132
0.31063,-0.4025000000000001,1.27132
0.30603,-0.34500000000000086,1.27132
0.30373,-0.28750000000000164,1.27132
0.30028,-0.22999999999999965,1.27132
0.29913,-0.23050000000000015,1.27132
0.29567,-0.23050000000000015,1.27132
0.29452,-0.05749999999999922,1.27132
0.29452,-0.11500000000000121,1.27132
0.29222,-0.11500000000000121,1.27132
0.29222,0.0,1.27132
0.29222,0.11500000000000121,1.27132
0.29452,0.11500000000000121,1.27132
0.29452,0.11549999999999894,1.27132
0.29683,0.23050000000000015,1.27132
0.29913,0.22999999999999965,1.27132
0.30143,0.28749999999999887,1.27132
0.30488,0.34500000000000086,1.27132
0.30833,0.28750000000000164,1.27132
0.31063,0.34500000000000086,0.91187
0.31523,0.4604999999999998,0.91187
0.31984,0.4030000000000006,0.91187
0.32329,0.4025000000000001,0.91187
0.32789,0.4025000000000001,0.91187
0.33134,0.28749999999999887,0.91187
0.33364,0.28749999999999887,0.91187
0.33709,0.22999999999999965,0.91187
0.33824,0.17250000000000043,0.91187
0.34054,0.11500000000000121,0.91187
0.34054,0.0,0.91187
0.34054,-0.11500000000000121,0.91187
0.33824,-0.17250000000000043,0.91187
0.33709,-0.22999999999999965,0.91187
0.33364,-0.4025000000000001,0.91187
0.32904,-0.4599999999999993,0.91187
0.32444,-0.4599999999999993,0.91187
0.31984,-0.575500000000001,0.91187
0.31293,-0.7480000000000014,0.91187
0.30488,-0.8629999999999999,0.91187
0.29567,-0.8629999999999999,0.91187
0.28762,-0.9199999999999986,0.91187
0.27727,-1.0355000000000003,0.91187
0.26691,-1.0929999999999995,0.91187
0.25541,-1.0929999999999995,0.91187
0.24505,-1.1505000000000014,0.91187
0.2324,-1.2079999999999993,0.91187
0.22089,-1.2079999999999993,0.91187
0.20824,-1.2654999999999998,0.91187
0.19558,-1.3230000000000006,0.91187
0.18178,-1.2654999999999998,0.91187
0.17027,-1.2079999999999993,0.91187
0.15762,-1.1505,0.91187
0.14726,-1.1505,0.91187
0.13461,-1.2654999999999998,0.91187
0.12195,-1.0930000000000002,0.91187
0.11275,-0.9780000000000004,0.91187
0.10239,-0.9780000000000004,0.91187
0.09319,-0.9199999999999999,0.91187
0.08399,-0.748,0.91187
0.07823,-0.6904999999999994,0.91187
0.07018,-0.6324999999999997,0.91187
0.06558,-0.5175000000000003,0.91187
0.05983,-0.4604999999999998,0.91187
0.05637,-0.3455,0.91187
0.05292,-0.23000000000000034,0.91187
0.05177,-0.11500000000000017,0.91187
0.05062,0.0,0.91187
0.05177,0.11500000000000017,0.91187
0.05292,0.17250000000000007,0.91187
0.05522,0.3455,0.91187
0.05983,0.3455,0.91187
0.06213,0.45999999999999963,0.91187
0.06903,0.6325000000000001,0.91187
0.07478,0.6900000000000003,0.91187
0.08283,0.748,0.91187
0.08974,0.748,0.91187
0.09779,0.8629999999999999,0.91187
0.107,0.9779999999999996,0.91187
0.11735,0.9774999999999999,0.91187
0.12655,1.0354999999999996,0.91187
0.13806,1.0929999999999995,0.91187
0.14841,1.0355000000000003,0.91187
0.15877,1.0930000000000009,0.91187
0.17027,1.0930000000000009,0.91187
0.18063,1.0355000000000003,0.91187
0.19098,1.0929999999999995,0.91187
0.20249,1.0929999999999995,0.91187
0.21284,1.0349999999999997,0.91187
0.22319,0.9779999999999996,0.91187
0.2324,0.9205000000000004,0.91187
0.2416,0.8629999999999999,0.91187
0.24966,0.8629999999999984,0.91187
0.25886,0.7475000000000009,0.91187
0.26461,0.6324999999999997,0.91187
0.27151,0.6330000000000002,0.91187
0.27727,0.5180000000000018,0.91187
0.28187,0.4025000000000001,0.91187
0.28532,0.22999999999999965,0.91187
0.28647,0.22999999999999965,0.91187
0.28992,0.17250000000000043,0.91187
0.28992,0.0,0.91187
0.28992,-0.11500000000000121,0.91187
0.28762,-0.17250000000000043,0.91187
0.28647,-0.22999999999999965,0.91187
0.28302,-0.4025000000000001,0.91187
0.27842,-0.4599999999999993,0.91187
0.27382,-0.517999999999999,0.91187
0.26806,-0.575500000000001,0.91187
0.26231,-0.6900000000000017,0.91187
0.25426,-0.8054999999999992,0.91187
0.2462,-0.7479999999999987,0.91187
0.2393,-0.8050000000000002,0.91187
0.2301,-0.9205000000000004,0.91187
0.22089,-1.0355000000000003,0.91187
0.20939,-1.0355000000000003,0.91187
0.20018,-0.9779999999999996,0.91187
0.18983,-0.9774999999999991,0.91187
0.18063,-0.9779999999999996,0.91187
0.17027,-0.9780000000000011,0.91187
0.16107,-1.0355000000000003,0.91187
0.14956,-1.035499999999999,0.91187
0.14036,-0.9199999999999999,0.91187
0.13116,-0.9205000000000004,0.91187
0.12195,-0.9204999999999998,0.91187
0.11275,-0.8055,0.91187
0.10584,-0.6905000000000001,0.91187
0.09894,-0.6900000000000003,0.91187
0.09204,-0.5749999999999998,0.91187
0.08744,-0.5754999999999996,0.91187
0.08053,-0.46050000000000046,0.91187
0.07823,-0.34500000000000014,0.91187
0.07363,-0.3449999999999995,0.91187
0.07133,-0.17249999999999974,0.91187
0.07018,-0.11500000000000052,0.91187
0.06903,0.0,0.91187
0.07018,0.057500000000000606,0.91187
0.07018,0.05749999999999991,0.91187
0.07133,0.22999999999999965,0.91187
0.07478,0.4025000000000001,0.91187
0.07938,0.4025000000000001,0.91187
0.08283,0.4604999999999998,0.91187
0.08859,0.5179999999999997,0.91187
0.09319,0.6324999999999997,0.91187
0.10124,0.6905000000000001,0.91187
0.107,0.6905000000000001,0.91187
0.11505,0.8625,0.91187
0.12425,0.8055,0.91187
0.13116,0.8055000000000007,0.91187
0.14036,0.9199999999999999,0.91187
0.14956,0.9204999999999991,0.91187
0.15877,0.9205000000000004,0.91187
0.16797,0.9199999999999999,0.91187
0.17717,0.9204999999999991,0.91187
0.18638,0.9205000000000004,0.91187
0.19558,0.8629999999999999,0.91187
0.20364,0.8629999999999999,0.91187
0.21284,0.8625000000000007,0.91187
0.22089,0.748,0.91187
0.2278,0.748,0.91187
0.23585,0.6900000000000003,0.91187
0.2416,0.6324999999999997,0.91187
0.2485,0.6329999999999988,0.91187
0.25426,0.517999999999999,0.91187
0.25886,0.4600000000000021,0.91187
0.26346,0.28750000000000164,0.91187
0.26461,0.22999999999999965,0.91187
0.26806,0.22999999999999965,0.91187
0.26921,0.17249999999999766,0.91187
0.27151,0.11499999999999844,0.91187
0.27151,-0.11499999999999844,0.91187
0.26921,-0.17249999999999766,0.91187
0.26806,-0.22999999999999965,0.91187
0.26461,-0.28750000000000164,0.91187
0.26231,-0.34500000000000086,0.91187
0.25771,-0.4025000000000001,0.91187
0.25426,-0.4604999999999998,0.91187
0.2485,-0.6329999999999988,0.91187
0.2416,-0.6324999999999997,0.91187
0.23585,-0.6900000000000003,0.91187
0.2278,-0.6905000000000008,0.91187
0.22204,-0.748,0.91187
0.21284,-0.8624999999999994,0.91187
0.20479,-0.748,0.91187
0.19788,-0.8055000000000007,0.91187
0.18868,-0.8624999999999994,0.91187
0.18063,-0.8629999999999999,0.91187
0.17142,-0.8630000000000012,0.91187
0.16337,-0.8624999999999994,0.91187
0.15417,-0.8054999999999992,0.91187
0.14726,-0.748,0.91187
0.13921,-0.8050000000000002,0.91187
0.13116,-0.748,0.91187
0.12425,-0.5754999999999996,0.91187
0.11965,-0.5749999999999998,0.91187
0.11275,-0.6325000000000004,0.91187
0.107,-0.5180000000000003,0.91187
0.10239,-0.4604999999999998,0.91187
0.09779,-0.4025000000000001,0.91187
0.09434,-0.4025000000000001,0.91187
0.08974,-0.28749999999999953,0.91187
0.08859,-0.11499999999999982,0.91187
0.08744,-0.05749999999999991,0.91187
0.08744,0.0,0.91187
0.08744,0.0,0.91187
0.08744,0.05749999999999991,0.91187
0.08859,0.11499999999999982,0.91187
0.08974,0.22999999999999965,0.91187
0.09319,0.34500000000000014,0.91187
0.09664,0.4025000000000001,0.91187
0.10124,0.45999999999999996,0.91187
0.10584,0.46050000000000046,0.91187
0.11045,0.5179999999999997,0.91187
0.1162,0.5749999999999998,0.91187
0.12195,0.6324999999999997,0.91187
0.12885,0.6330000000000002,0.91187
0.13461,0.6905000000000008,0.91187
0.14266,0.7474999999999995,0.91187
0.14956,0.748,0.91187
0.15762,0.8055000000000007,0.91187
0.16567,0.689999999999999,0.91187
0.17142,0.6904999999999994,0.91187
0.17948,0.748,0.91187
0.18638,0.7474999999999995,0.91187
0.19443,0.6900000000000003,0.91187
0.20018,0.6905000000000008,0.91187
0.20824,0.6905000000000008,0.91187
0.21399,0.5174999999999998,0.91187
0.21859,0.5754999999999996,0.91187
0.2255,0.5754999999999996,0.91187
0.2301,0.4599999999999993,0.91187
0.2347,0.4600000000000007,0.91187
0.2393,0.34500000000000086,0.91187
0.2416,0.22999999999999965,0.91187
0.2439,0.22999999999999965,0.91187
0.2462,0.22999999999999965,0.91187
0.2485,0.11499999999999982,0.91187
0.2485,0.0,0.91187
0.2485,0.0,0.91187
0.2485,-0.11499999999999982,0.91187
0.2462,-0.17250000000000043,0.91187
0.24505,-0.22999999999999965,0.91187
0.2416,-0.28749999999999887,0.91187
0.2393,-0.28750000000000026,0.91187
0.23585,-0.4025000000000001,0.91187
0.23125,-0.4600000000000007,0.91187
0.22665,-0.4605000000000012,0.91187
0.22204,-0.517999999999999,0.91187
0.21629,-0.5174999999999998,0.91187
0.21169,-0.5750000000000005,0.91187
0.20479,-0.6329999999999988,0.91187
0.19903,-0.6904999999999994,0.91187
0.19098,-0.6900000000000003,0.91187
0.18523,-0.5750000000000005,0.91187
0.17948,-0.6905000000000008,0.91187
0.17142,-0.6904999999999994,0.91187
0.16567,-0.6324999999999997,0.91187
0.15877,-0.6330000000000002,0.91187
0.15301,-0.6904999999999994,0.91187
0.14496,-0.6900000000000003,0.91187
0.13921,-0.5174999999999998,0.91187
0.13461,-0.4604999999999998,0.91187
0.13,-0.5180000000000003,0.91187
0.12425,-0.5174999999999998,0.91187
0.11965,-0.4025000000000001,0.91187
0.1162,-0.34500000000000014,0.91187
0.11275,-0.28749999999999953,0.91187
0.11045,-0.28750000000000026,0.91187
0.107,-0.23050000000000015,0.91187
0.10584,-0.17300000000000024,0.91187
0.10354,-0.11500000000000052,0.91187
0.10354,0.0,0.91187
0.10354,0.0,0.91187
0.10354,0.11500000000000052,0.91187
0.10584,0.17300000000000024,0.91187
0.107,0.11549999999999963,0.91187
0.10815,0.23000000000000034,0.91187
0.1116,0.34500000000000014,0.91187
0.11505,0.4025000000000001,0.91187
0.11965,0.34500000000000014,0.91187
0.12195,0.3449999999999995,0.91187
0.12655,0.4604999999999998,0.91187
0.13116,0.5754999999999996,0.91187
0.13806,0.5750000000000005,0.91187
0.14266,0.5174999999999998,0.91187
0.14841,0.5754999999999996,0.91187
0.15417,0.5180000000000003,0.91187
0.15877,0.5750000000000005,0.91187
0.16567,0.6324999999999997,0.91187
0.17142,0.5749999999999991,0.91187
0.17717,0.6330000000000002,0.91187
0.18408,0.6330000000000002,0.91187
0.18983,0.5174999999999998,0.91187
0.19443,0.5174999999999998,0.91187
0.20018,0.5180000000000003,0.91187
0.20479,0.4604999999999998,0.91187
0.20939,0.4600000000000007,0.91187
0.21399,0.4600000000000007,0.91187
0.21859,0.4024999999999987,0.91187
0.22204,0.3455,0.91187
0.2255,0.28800000000000076,0.91187
0.2278,0.22999999999999965,0.91187
0.2301,0.17250000000000043,0.91187
0.23125,0.11499999999999982,0.91187
0.2324,0.05749999999999922,0.91187
0.2324,0.0,0.91187
0.2324,0.0,0.91187
0.2324,0.0,0.91187
0.2324,-0.05749999999999922,0.91187
0.23125,-0.11499999999999982,0.91187
0.2301,-0.23000000000000104,0.91187
0.22665,-0.3455,0.91187
0.22319,-0.28799999999999937,0.91187
0.22089,-0.28750000000000026,0.91187
0.21744,-0.4025000000000001,0.91187
0.21284,-0.4599999999999993,0.91187
0.20824,-0.4600000000000007,0.91187
0.20364,-0.4604999999999998,0.91187
0.19903,-0.4604999999999998,0.91187
0.19443,-0.5175000000000013,0.91187
0.18868,-0.5174999999999998,0.91187
0.18408,-0.5754999999999996,0.91187
0.17717,-0.5754999999999996,0.91187
0.17257,-0.5174999999999998,0.91187
0.16682,-0.5174999999999998,0.91187
0.16222,-0.5174999999999998,0.91187
0.15647,-0.5180000000000003,0.91187
0.15186,-0.4604999999999998,0.91187
0.14726,-0.4599999999999993,0.91187
0.14266,-0.4600000000000007,0.91187
0.13806,-0.4025000000000001,0.91187
0.13461,-0.4029999999999992,0.91187
0.13,-0.4030000000000006,0.91187
0.12655,-0.28750000000000026,0.91187
0.12425,-0.22999999999999965,0.91187
0.12195,-0.22999999999999965,0.91187
0.11965,-0.23000000000000034,0.91187
0.11735,-0.17250000000000043,0.91187
0.1162,-0.05749999999999991,0.91187
0.1162,0.0,0.91187
0.1162,0.0,0.91187
0.1162,0.05749999999999991,0.91187
0.11735,0.17250000000000043,0.91187
0.11965,0.17250000000000043,0.91187
0.1208,0.11499999999999982,0.91187
0.12195,0.23000000000000034,0.91187
0.1254,0.3449999999999995,0.91187
0.12885,0.4029999999999992,0.91187
0.13346,0.3455,0.91187
0.13576,0.28750000000000026,0.91187
0.13921,0.4025000000000001,0.91187
0.14381,0.4599999999999993,0.91187
0.14841,0.4600000000000007,0.91187
0.15301,0.4605000000000012,0.91187
0.15762,0.4604999999999998,0.91187
0.16222,0.4599999999999993,0.91187
0.16682,0.5174999999999998,0.91187
0.17257,0.5174999999999998,0.91187
0.17717,0.4604999999999998,0.91187
0.18178,0.4604999999999998,0.91187
0.18638,0.4600000000000007,0.91187
0.19098,0.4600000000000007,0.91187
0.19558,0.4599999999999993,0.91187
0.20018,0.4029999999999992,0.91187
0.20364,0.3455,0.91187
0.20709,0.28750000000000026,0.91187
0.20939,0.28750000000000026,0.91187
0.21284,0.34500000000000086,0.91187
