time,x,y,z,u
82.288,9.680921311423349,4.101376656447817,28.971152589802685,-7.445054417424232
82.29,9.691176670944566,4.074181231013766,28.99237890394867,-7.817332684639191
82.292,9.674919725418201,4.046640972345161,29.01300844218819,-6.935259647891307
82.294,9.661002181261415,4.0187942288678595,29.032939428985582,-7.028061082349817
82.296,9.66282265516238,3.990636884116008,29.05224148299213,-7.581717360842355
82.298,9.649017560531428,3.962181901791249,29.070910698619535,-7.063467660402279
82.3,9.650154106658881,3.9334435055336954,29.088941123738554,-7.58856100678733
82.302,9.638381578684315,3.904432604720088,29.10633699432829,-7.16708528310556
82.304,9.641663014257663,3.8751600585232526,29.123103748060316,-7.690467691107582
82.306,9.648585383345722,3.8456169369501056,29.13930996378351,-7.830001595568541
82.308,9.645627011869305,3.8158216050948943,29.154927068305767,-7.528939833893297
82.31,9.62139277471153,3.785823097483959,29.169833164019582,-6.797772466746304
82.312,9.591156187183069,3.7556694656050813,29.183925287732322,-6.575474946075467
82.31400000000001,9.574804806567794,3.725368603064332,29.19723515252481,-7.08865482044523
82.316,9.586083747236312,3.694885686055636,29.209918037648006,-8.021419036759232
82.318,9.563853239659617,3.664240257138869,29.221949840073794,-6.916563148118026
82.32000000000001,9.541595696275039,3.6334878422399552,29.233208114061004,-6.921697161932563
82.322,9.524704832360191,3.6026376345199687,29.243714549949054,-7.120786142961635
82.324,9.514697196066939,3.5716892605527883,29.253515114065536,-7.37033401101444
82.32600000000001,9.519967804248436,3.540628296237063,29.26268970781541,-7.889711149657804
82.328,9.506956467598986,3.5094706956503487,29.271226911322234,-7.306073127399175
82.33,9.47638749679291,3.4782757482265043,29.279002120219808,-6.685320229196259
82.33200000000001,9.460623617829532,3.4470623997580163,29.286009899311917,-7.223341190885943
82.334,9.444714675840919,3.415826385356153,29.292304365966913,-7.228970816373427
82.336,9.445700286986904,3.384559467131467,29.29794550596159,-7.806628583985125
82.33800000000001,9.45015176666883,3.353247023031921,29.303003207742904,-7.938294944396908
82.34,9.426706103566886,3.321932575579098,29.307396036247948,-7.020379265196168
82.342,9.4247677701443,3.2906376070770382,29.311106116633923,-7.7605308532138695
82.34400000000001,9.425644200251137,3.2593423574824096,29.314215950544327,-7.870254930272621
82.346,9.422121845237747,3.2280602201875848,29.316721712851987,-7.748620715678441
82.348,9.368433922790551,3.1968757914596426,29.3184502141298,-5.914719373549337
82.35000000000001,9.345249686700726,3.1658304801988764,29.319347168364487,-7.082583452617191
82.352,9.316941240800166,3.1349052371179416,29.319500926254918,-6.903130311443238
82.354,9.303387807887315,3.1041007530819154,29.318948621358338,-7.4249765020059595
82.35600000000001,9.281179260503134,3.07342149425897,29.317715107960716,-7.136610582727992
82.358,9.238264006252333,3.042919110873969,29.315716916086128,-6.368504936520349
82.36,9.271404786313086,3.012533299057994,29.31313065844896,-8.879332670691987
82.362,9.250726830038891,2.9822442294324607,29.310025352917762,-7.231742258103167
82.364,9.243719658206002,2.9521152691162653,29.30628532692737,-7.700477746531908
82.366,9.215534719080349,2.922167376842758,29.301894295901658,-6.988032425266634
82.368,9.198470400980847,2.8924253062326613,29.296830339893347,-7.380059528991981
82.37,9.193786397436384,2.862869500650849,29.29116867057031,-7.800215948965878
82.372,9.180883996117746,2.83350470389247,29.28492687715361,-7.545907955082942
82.374,9.14995842766511,2.804375135116046,29.278037071186983,-6.928363341468389
82.376,9.103375518483665,2.7755352558821795,29.27041405435743,-6.330531603863448
82.378,9.10779705458815,2.74695130689127,29.262166856458215,-8.102771850875104
82.38,9.057918362825138,2.7186370554258508,29.253293948130917,-6.209767791213849
82.382,9.026522449566324,2.6906483495738494,29.2437084391437,-6.904927228898588
82.384,9.002649498407255,2.6629628893789765,29.233491422366377,-7.172282790112138
82.386,8.970791162137498,2.63559072531337,29.222651407229726,-6.888066890908047
82.388,8.951768628938014,2.6085352180733454,29.211211231145633,-7.34038766347879
82.39,8.918641081968586,2.5818066486899496,29.19917707987919,-6.843737967593609
82.392,8.895844153857729,2.55541833794517,29.186549407050126,-7.210282504915745
82.394,8.865039433249365,2.529375779576538,29.173344194391337,-6.926637502271601
82.396,8.842551084802668,2.5036867465437442,29.159572502797104,-7.220028311818563
82.398,8.839976991418597,2.4783259387458143,29.145314578292446,-7.887722570674947
82.4,8.800270648175438,2.4533201424328923,29.13053581081928,-6.609835502516186
82.402,8.751313397379352,2.4287296692113287,29.115133263154835,-6.23450058259526
82.404,8.715928798124914,2.404557039901345,29.099130461620163,-6.74371036124369
82.406,8.667993659619,2.380807806947732,29.0825422519121,-6.247013903701562
82.408,8.680347833896787,2.3574366344790563,29.065494281800703,-8.320362440067294
82.41,8.655639472242333,2.3344239001618248,29.048049178358994,-7.132093567408477
82.412,8.630946185799775,2.311814681728811,29.030129213911685,-7.131296937111053
82.414,8.631951125031252,2.2895879316311065,29.01180365273389,-7.9881555609008235
82.416,8.589007102460126,2.2677671655960148,28.993039077722273,-6.468850723942957
82.418,8.57763340177358,2.2463703166265048,28.973817995688208,-7.587895695658931
82.42,8.528419307257915,2.2254079325053198,28.954136475006013,-6.210011974120908
82.422,8.519100292009515,2.204883031743128,28.934010549423515,-7.643765897813343
82.424,8.5299086341973,2.1847432353671143,28.913581969564447,-8.28866137379402
82.426,8.494243828969086,2.1650167745285533,28.892800353582967,-6.7483090758603534
82.428,8.485136820172917,2.1457260930582427,28.871632255481874,-7.66747672294041
82.43,8.467472223947597,2.12685887166134,28.85012562292799,-7.387029371848723
82.432,8.448476872448053,2.1084272844875125,28.828268549465527,-7.342070208524728
82.434,8.435170977560402,2.0904311129013613,28.806079636419657,-7.534682361916687
82.436,8.41488518939732,2.0728745387085286,28.783565315782408,-7.300081182698972
82.438,8.37020057424536,2.055785202577958,28.760670218792733,-6.3984192439852645
82.44,8.327372141024894,2.0391829205335723,28.737359397971552,-6.449711212313343
82.44200000000001,8.299795826773225,2.0230568830245983,28.713679426380278,-7.002619593847241
82.444,8.298251822038395,2.0073792973003783,28.689724174900544,-7.878239004883403
82.446,8.279502622886465,1.9921459436423938,28.665519850695397,-7.315522454483691
82.44800000000001,8.225364160201872,1.9773940618751942,28.64097083369561,-5.967174142675463
82.45,8.215735705739652,1.9631194025820795,28.616106344709372,-7.595337830389155
82.452,8.204052394988638,1.9492963326761141,28.591019120940764,-7.529649406012222
82.45400000000001,8.235296740750464,1.9359025281069047,28.56579703109431,-8.85403896465681
82.456,8.202779966521982,1.9229513323996579,28.540406135757667,-6.8291873883854395
82.458,8.167135283031488,1.9104812561098277,28.51472670523655,-6.697767369185281
82.46000000000001,8.13524945840158,1.8984922021448838,28.488770126146374,-6.820865908907648
82.462,8.134085971222959,1.8869674322239618,28.46261163526954,-7.8637257622506676
82.464,8.099432611636335,1.8759082930480255,28.436254347968745,-6.710181978812227
82.46600000000001,8.110149123022921,1.8653105355062356,28.40972966386388,-8.2280492147953
82.468,8.078718193770593,1.8551725999592679,28.383051326314074,-6.828359902156585
82.47,8.04045718291354,1.8455139743244817,28.356137343534666,-6.554529963973828
82.47200000000001,8.034086392541496,1.8363250383735297,28.329043497222685,-7.666717451912604
82.474,8.002963853121466,1.8276024417618646,28.301791198690786,-6.804731138995382
82.476,8.018309153181361,1.8193397031220842,28.274428829749393,-8.339368653814706
82.47800000000001,8.006105271467026,1.8115309242811282,28.246998044581026,-7.474362146423349
82.48,7.981182860512521,1.8041864919034651,28.21943364799371,-7.028281744906432
82.482,7.953661514562144,1.7973089517577754,28.19171639497914,-6.921424460039429
82.484,7.930368510130322,1.7908965789178943,28.163857691754718,-7.059229791344234
82.486,7.92831917144968,1.784943770204281,28.135911405729363,-7.771101089703813
82.488,7.908486820749559,1.7794487060022568,28.10789120872571,-7.172589228987257
82.49,7.897100087282929,1.7744115937948408,28.079788313308704,-7.454229726053153
82.492,7.893018648538172,1.7698297479437894,28.05163828587451,-7.693442300894122
82.494,7.893941102714163,1.7657014208736252,28.02347025388533,-7.856133373679254
82.496,7.884273459057765,1.7620257423735979,27.99528149023825,-7.511251042037709
82.498,7.869550130867648,1.758801557360085,27.96705174426507,-7.335086994494164
82.5,7.8480441315722205,1.7560267644188134,27.93876755060216,-7.089491608186643
82.502,7.826793937074009,1.7536988791964307,27.910424855062246,-7.0852325951160555
82.504,7.813938426188225,1.751816303145465,27.882046153459616,-7.365359351580571
82.506,7.79960951311981,1.7503774443983455,27.853650641545016,-7.307015005529864
82.508,7.799128655128707,1.7493820476887405,27.825267071593156,-7.762399336266681
