y, omega, u
139.21, 9500.00, 53.98
138.21, 9500.00, 53.98
138.21, 9500.00, 53.98
138.21, 9500.00, 53.98
144.21, 9500.00, 53.98
144.21, 9500.00, 53.98
143.21, 9500.00, 53.98
145.21, 9500.00, 53.98
146.21, 9500.00, 53.98
144.21, 9500.00, 53.98
147.21, 9500.00, 53.98
150.21, 9500.00, 53.98
148.21, 9500.00, 53.98
146.21, 9500.00, 53.98
154.21, 9500.00, 53.98
148.21, 9500.00, 53.98
148.21, 9500.00, 53.98
150.21, 9500.00, 53.98
152.21, 9500.00, 53.98
150.21, 9500.00, 53.98
151.21, 9500.00, 53.98
147.21, 9400.00, 53.98
150.21, 9400.00, 53.98
152.21, 9400.00, 53.98
149.21, 9400.00, 53.98
149.21, 9400.00, 53.98
151.21, 9400.00, 53.98
153.21, 9500.00, 53.98
145.21, 9500.00, 53.98
152.21, 9500.00, 53.98
149.21, 9500.00, 53.98
153.21, 9500.00, 53.98
148.21, 9500.00, 53.98
145.21, 9400.00, 53.98
147.21, 9400.00, 53.98
149.21, 9400.00, 53.98
142.21, 9400.00, 54.08
149.21, 9400.00, 54.08
146.21, 9400.00, 54.08
143.21, 9400.00, 54.08
144.21, 9400.00, 54.08
151.21, 9400.00, 54.08
143.21, 9400.00, 54.08
147.21, 9400.00, 54.08
146.21, 9400.00, 54.08
145.21, 9300.00, 54.08
145.21, 9300.00, 54.08
144.21, 9300.00, 54.08
143.21, 9300.00, 54.08
144.21, 9300.00, 54.08
144.21, 9300.00, 54.08
138.21, 9300.00, 54.08
140.21, 9300.00, 54.08
142.21, 9300.00, 54.08
141.21, 9300.00, 54.08
139.21, 9300.00, 54.08
142.21, 9300.00, 54.08
145.21, 9300.00, 54.08
144.21, 9300.00, 54.08
143.21, 9300.00, 54.08
143.21, 9300.00, 54.08
141.21, 9300.00, 54.08
143.21, 9300.00, 54.08
138.21, 9300.00, 54.08
142.21, 9300.00, 54.08
139.21, 9300.00, 54.08
141.21, 9300.00, 54.08
140.21, 9300.00, 54.08
141.21, 9300.00, 54.08
142.21, 9300.00, 54.08
139.21, 9300.00, 54.08
143.21, 9300.00, 54.08
142.21, 9300.00, 54.08
138.21, 9300.00, 54.08
139.21, 9300.00, 54.08
130.21, 9200.00, 54.08
138.21, 9200.00, 54.08
133.21, 9200.00, 54.08
130.21, 9200.00, 54.08
129.21, 9200.00, 54.08
132.21, 9200.00, 54.08
127.21, 9200.00, 54.08
131.21, 9200.00, 54.08
120.21, 9200.00, 54.08
123.21, 9200.00, 54.08
116.21, 9200.00, 54.08
117.21, 9200.00, 53.74
122.21, 9300.00, 53.74
116.21, 9300.00, 53.74
117.21, 9300.00, 53.74
115.21, 9300.00, 53.74
113.21, 9300.00, 53.74
113.21, 9300.00, 53.74
110.21, 9200.00, 53.74
112.21, 9200.00, 53.74
111.21, 9200.00, 53.74
113.21, 9200.00, 53.74
109.21, 9200.00, 53.74
107.21, 9200.00, 53.74
104.21, 9300.00, 53.74
105.21, 9300.00, 53.74
107.21, 9300.00, 53.74
103.21, 9300.00, 53.74
105.21, 9300.00, 53.74
108.21, 9300.00, 53.74
105.21, 9200.00, 53.74
105.21, 9200.00, 53.74
105.21, 9200.00, 53.74
103.21, 9200.00, 53.74
104.21, 9200.00, 53.74
100.21, 9200.00, 53.74
104.21, 9300.00, 53.74
105.21, 9300.00, 53.74
104.21, 9300.00, 53.74
99.21, 9300.00, 53.74
101.21, 9300.00, 53.74
104.21, 9300.00, 53.74
107.21, 9300.00, 53.74
105.21, 9300.00, 53.74
107.21, 9300.00, 53.74
100.21, 9300.00, 53.74
106.21, 9300.00, 53.74
100.21, 9300.00, 53.74
100.21, 9300.00, 53.74
102.21, 9300.00, 53.74
103.21, 9300.00, 53.74
100.21, 9300.00, 53.74
101.21, 9300.00, 53.74
98.21, 9300.00, 53.74
105.21, 9300.00, 53.74
100.21, 9300.00, 53.74
100.21, 9300.00, 53.74
97.21, 9300.00, 53.74
98.21, 9300.00, 53.74
95.21, 9300.00, 53.74
90.21, 9300.00, 53.74
91.21, 9300.00, 53.74
98.21, 9300.00, 53.74
95.21, 9300.00, 53.74
88.21, 9300.00, 53.74
87.21, 9300.00, 53.74
88.21, 9300.00, 53.74
86.21, 9300.00, 53.74
87.21, 9300.00, 53.74
88.21, 9300.00, 53.74
88.21, 9300.00, 53.74
88.21, 9300.00, 53.74
88.21, 9300.00, 53.74
88.21, 9300.00, 53.74
84.21, 9300.00, 53.74
85.21, 9300.00, 53.74
86.21, 9300.00, 53.74
84.21, 9300.00, 53.74
85.21, 9200.00, 53.74
84.21, 9200.00, 53.74
85.21, 9200.00, 53.74
84.21, 9200.00, 53.74
84.21, 9200.00, 53.74
88.21, 9200.00, 53.74
85.21, 9300.00, 53.74
83.21, 9300.00, 53.74
83.21, 9300.00, 53.74
86.21, 9300.00, 53.74
84.21, 9300.00, 53.74
84.21, 9300.00, 53.74
85.21, 9300.00, 53.74
87.21, 9300.00, 53.74
88.21, 9300.00, 53.74
84.21, 9300.00, 53.74
84.21, 9300.00, 53.74
84.21, 9300.00, 53.74
80.21, 9300.00, 53.74
86.21, 9300.00, 53.74
84.21, 9300.00, 53.74
85.21, 9300.00, 53.74
85.21, 9300.00, 53.74
79.21, 9300.00, 53.74
83.21, 9200.00, 53.74
84.21, 9200.00, 53.74
84.21, 9200.00, 53.74
82.21, 9200.00, 53.74
82.21, 9200.00, 53.74
80.21, 9200.00, 53.74
79.21, 9300.00, 53.74
80.21, 9300.00, 53.74
81.21, 9300.00, 53.74
81.21, 9300.00, 54.92
79.21, 9300.00, 54.92
74.21, 9300.00, 54.92
79.21, 9300.00, 54.92
78.21, 9300.00, 54.92
84.21, 9300.00, 54.92
77.21, 9300.00, 54.92
79.21, 9300.00, 54.92
74.21, 9300.00, 54.92
82.21, 9300.00, 54.92
81.21, 9300.00, 54.92
78.21, 9300.00, 54.92
82.21, 9300.00, 54.92
78.21, 9300.00, 54.92
81.21, 9300.00, 54.92
85.21, 9300.00, 54.92
78.21, 9300.00, 54.92
79.21, 9300.00, 54.92
77.21, 9300.00, 54.92
79.21, 9300.00, 54.92
81.21, 9300.00, 54.92
78.21, 9300.00, 54.92
79.21, 9300.00, 54.92
77.21, 9300.00, 54.92
80.21, 9300.00, 54.92
78.21, 9300.00, 54.92
79.21, 9300.00, 54.92
81.21, 9300.00, 54.92
77.21, 9300.00, 54.92
82.21, 9300.00, 54.92
73.21, 9300.00, 54.92
79.21, 9300.00, 54.92
80.21, 9300.00, 54.92
79.21, 9400.00, 54.92
79.21, 9400.00, 54.92
76.21, 9400.00, 54.92
86.21, 9400.00, 54.92
76.21, 9400.00, 54.92
82.21, 9400.00, 54.92
82.21, 9400.00, 54.92
83.21, 9400.00, 54.92
81.21, 9400.00, 54.92
82.21, 9400.00, 54.92
81.21, 9400.00, 54.92
81.21, 9400.00, 54.92
86.21, 9500.00, 54.92
82.21, 9500.00, 54.92
79.21, 9500.00, 54.92
80.21, 9500.00, 54.92
82.21, 9500.00, 54.92
85.21, 9500.00, 54.92
82.21, 9400.00, 54.92
80.21, 9400.00, 54.92
86.21, 9400.00, 54.92
87.21, 9400.00, 54.92
87.21, 9400.00, 54.92
84.21, 9400.00, 54.92
87.21, 9600.00, 54.92
81.21, 9600.00, 54.92
81.21, 9600.00, 54.92
91.21, 9600.00, 54.92
84.21, 9600.00, 54.92
87.21, 9600.00, 54.92
92.21, 9500.00, 54.92
94.21, 9500.00, 54.92
89.21, 9500.00, 54.92
88.21, 9500.00, 54.92
87.21, 9500.00, 54.92
91.21, 9500.00, 54.92
91.21, 9500.00, 54.92
91.21, 9500.00, 54.92
86.21, 9500.00, 54.92
92.21, 9500.00, 54.92
89.21, 9500.00, 54.92
88.21, 9500.00, 54.92
92.21, 9500.00, 54.92
86.21, 9500.00, 54.92
93.21, 9500.00, 54.92
94.21, 9500.00, 54.92
92.21, 9500.00, 54.92
95.21, 9500.00, 54.92
91.21, 9500.00, 54.92
92.21, 9500.00, 54.92
91.21, 9500.00, 54.92
93.21, 9500.00, 54.92
92.21, 9500.00, 54.92
85.21, 9500.00, 54.92
91.21, 9600.00, 54.92
95.21, 9600.00, 54.92
91.21, 9600.00, 54.92
92.21, 9600.00, 54.92
93.21, 9600.00, 54.92
94.21, 9600.00, 54.92
92.21, 9500.00, 54.92
94.21, 9500.00, 54.92
91.21, 9500.00, 54.92
91.21, 9500.00, 54.92
94.21, 9500.00, 54.92
94.21, 9500.00, 54.92
93.21, 9500.00, 54.92
95.21, 9500.00, 54.92
96.21, 9500.00, 54.92
92.21, 9500.00, 54.92
89.21, 9500.00, 54.92
86.21, 9500.00, 54.92
97.21, 9400.00, 54.92
96.21, 9400.00, 54.92
93.21, 9400.00, 54.92
96.21, 9400.00, 54.92
91.21, 9400.00, 54.92
95.21, 9400.00, 54.92
98.21, 9500.00, 54.92
96.21, 9500.00, 54.92
94.21, 9500.00, 54.92
98.21, 9500.00, 54.92
96.21, 9500.00, 54.92
95.21, 9500.00, 54.92
96.21, 9500.00, 54.92
100.21, 9500.00, 54.92
95.21, 9500.00, 54.92
97.21, 9500.00, 54.92
99.21, 9500.00, 54.92
93.21, 9500.00, 54.92
97.21, 9400.00, 54.92
96.21, 9400.00, 54.92
97.21, 9400.00, 54.92
98.21, 9400.00, 54.92
93.21, 9400.00, 54.92
97.21, 9400.00, 54.92
97.21, 9500.00, 54.92
99.21, 9500.00, 54.92
95.21, 9500.00, 54.92
95.21, 9500.00, 54.92
99.21, 9500.00, 54.92
99.21, 9500.00, 54.92
99.21, 9500.00, 54.92
96.21, 9500.00, 54.92
96.21, 9500.00, 54.92
94.21, 9500.00, 54.92
100.21, 9500.00, 54.92
97.21, 9500.00, 54.92
99.21, 9500.00, 54.92
98.21, 9500.00, 54.92
98.21, 9500.00, 54.92
97.21, 9500.00, 54.92
100.21, 9500.00, 54.92
95.21, 9500.00, 54.92
101.21, 9500.00, 54.92
99.21, 9500.00, 54.92
99.21, 9500.00, 54.92
101.21, 9500.00, 54.37
103.21, 9500.00, 54.37
94.21, 9500.00, 54.37
98.21, 9500.00, 54.37
98.21, 9500.00, 54.37
104.21, 9500.00, 54.37
99.21, 9500.00, 54.37
103.21, 9500.00, 54.37
99.21, 9500.00, 54.37
109.21, 9600.00, 54.37
104.21, 9600.00, 54.37
105.21, 9600.00, 54.37
106.21, 9600.00, 54.37
104.21, 9600.00, 54.37
108.21, 9600.00, 54.37
108.21, 9500.00, 54.37
109.21, 9500.00, 54.37
109.21, 9500.00, 54.37
110.21, 9500.00, 54.37
113.21, 9500.00, 54.37
110.21, 9500.00, 54.37
105.21, 9500.00, 54.37
108.21, 9500.00, 54.37
108.21, 9500.00, 54.37
115.21, 9500.00, 54.37
109.21, 9500.00, 54.37
109.21, 9500.00, 54.37
107.21, 9500.00, 54.37
112.21, 9500.00, 54.37
112.21, 9500.00, 54.37
110.21, 9500.00, 54.37
106.21, 9500.00, 54.37
116.21, 9500.00, 54.37
111.21, 9500.00, 54.37
112.21, 9500.00, 54.37
112.21, 9500.00, 54.37
110.21, 9500.00, 54.37
105.21, 9500.00, 54.37
109.21, 9500.00, 54.37
112.21, 9400.00, 54.37
114.21, 9400.00, 54.37
112.21, 9400.00, 54.37
111.21, 9400.00, 54.37
114.21, 9400.00, 54.37
110.21, 9400.00, 54.37
112.21, 9500.00, 54.37
111.21, 9500.00, 54.37
111.21, 9500.00, 54.37
108.21, 9500.00, 54.37
111.21, 9500.00, 54.37
113.21, 9500.00, 54.37
116.21, 9400.00, 54.37
109.21, 9400.00, 54.37
110.21, 9400.00, 54.37
113.21, 9400.00, 54.37
110.21, 9400.00, 54.37
109.21, 9400.00, 54.37
110.21, 9400.00, 54.37
110.21, 9400.00, 54.37
110.21, 9400.00, 54.37
113.21, 9400.00, 54.37
114.21, 9400.00, 54.37
103.21, 9400.00, 54.37
107.21, 9400.00, 54.37
110.21, 9400.00, 54.37
106.21, 9400.00, 54.37
111.21, 9400.00, 54.37
109.21, 9400.00, 54.37
107.21, 9400.00, 54.37
109.21, 9400.00, 54.37
109.21, 9400.00, 54.37
109.21, 9400.00, 54.37
109.21, 9400.00, 54.37
110.21, 9400.00, 54.37
109.21, 9400.00, 54.37
109.21, 9400.00, 54.37
109.21, 9400.00, 54.37
113.21, 9400.00, 54.37
109.21, 9400.00, 54.37
110.21, 9400.00, 54.37
100.21, 9400.00, 54.37
107.21, 9300.00, 54.37
109.21, 9300.00, 54.37
112.21, 9300.00, 54.37
105.21, 9300.00, 54.37
102.21, 9300.00, 54.37
111.21, 9300.00, 54.37
110.21, 9300.00, 54.37
101.21, 9300.00, 54.37
104.21, 9300.00, 54.37
105.21, 9300.00, 54.37
103.21, 9300.00, 54.37
103.21, 9300.00, 54.37
106.21, 9300.00, 54.37
105.21, 9300.00, 54.37
108.21, 9300.00, 54.37
103.21, 9300.00, 54.37
108.21, 9300.00, 54.37
109.21, 9300.00, 54.37
103.21, 9300.00, 54.37
106.21, 9300.00, 53.83
109.21, 9300.00, 53.83
107.21, 9300.00, 53.83
108.21, 9300.00, 53.83
108.21, 9300.00, 53.83
103.21, 9300.00, 53.83
103.21, 9300.00, 53.83
111.21, 9300.00, 53.83
102.21, 9300.00, 53.83
106.21, 9300.00, 53.83
108.21, 9300.00, 53.83
101.21, 9400.00, 53.83
104.21, 9400.00, 53.83
107.21, 9400.00, 53.83
105.21, 9400.00, 53.83
