time,x,y,u
22.496000000000002,-501.8725710801308,-19.332875842464542,-1.8893620288863084
22.498,-501.91134531259706,-19.440629702679573,-2.090875327253729
22.5,-501.95036024781285,-19.573522711120187,-2.479450509765976
22.502,-501.9895398384157,-19.60538310663427,-1.2138850564360908
22.504,-502.0288411830001,-19.695184573398844,-2.030184706893392
22.506,-502.06826060513333,-19.72351337734307,-1.2840586582860651
22.508,-502.1077598979084,-19.77500752243361,-1.646247917632098
22.51,-502.14740720245663,-19.871450932442173,-2.2985330057056776
22.512,-502.1871777975693,-19.898363278162655,-1.4518146569749337
22.514,-502.22698285648255,-19.905922205010036,-1.2594228702464385
22.516000000000002,-502.26679853043106,-19.90896953998952,-1.261467106943487
22.518,-502.3066743294079,-19.965968227862877,-2.032653538867131
22.52,-502.34664382352804,-20.00267568407494,-1.8341519822084553
22.522000000000002,-502.3865973648958,-19.950113077184646,-0.7279638200095042
22.524,-502.42655228624955,-20.0039184285927,-2.1856159712713765
22.526,-502.46660384967197,-20.04675864543379,-2.1118048372524196
22.528,-502.50675661194595,-20.105090084222837,-2.385425292244908
22.53,-502.5468743683803,-20.011931068860022,-0.4661426180568684
22.532,-502.5869497085072,-20.062497756636915,-2.413232587655477
22.534,-502.62706057010354,-20.04752845105812,-1.6235453545644256
22.536,-502.66714411586713,-20.03517839790238,-1.7236463362019159
22.538,-502.7072050162183,-20.024881467823125,-1.8165329052668613
22.54,-502.7472808362299,-20.050056778192584,-2.348795026754873
22.542,-502.7873102585325,-19.978604359956222,-1.1478204168891453
22.544,-502.8271202534959,-19.830730661342873,-0.20277364018365884
22.546,-502.86675353617727,-19.801758237288258,-1.8171578704438283
22.548000000000002,-502.9063235594066,-19.76748594014733,-1.8095536554141092
22.55,-502.945793897968,-19.702121378090354,-1.4616872455420262
22.552,-502.9851507860368,-19.654026438887307,-1.7456943661321835
22.554000000000002,-503.024428903219,-19.623341773348116,-2.0322401666933363
22.556,-503.06363599291075,-19.58302381849792,-1.9639598469497166
22.558,-503.10271334030034,-19.493674074984455,-1.3757652292209466
22.56,-503.1416719661755,-19.464246402341796,-2.2138122174383534
22.562,-503.1805670825454,-19.430186447695764,-2.207723051431743
22.564,-503.21934890657957,-19.351026634937025,-1.667914768659764
22.566,-503.25789498262276,-19.194552917060157,-0.6988455146500647
22.568,-503.29622197327774,-19.131849915610097,-1.969578624322446
22.57,-503.3343221767493,-18.967910230905808,-0.6841907683601176
22.572,-503.3722673093019,-18.97659285669798,-2.987200196976625
22.574,-503.410102466616,-18.858110131931053,-1.3642893039346031
22.576,-503.4477131381705,-18.752116301441504,-1.5632013792835864
22.578,-503.4850756265983,-18.60999557958389,-1.1223294450322991
22.580000000000002,-503.5222201307117,-18.534077144127775,-2.021137106820174
22.582,-503.5591625874688,-18.408033711915635,-1.3951855503955592
22.584,-503.5958758877837,-18.304918789925313,-1.72274201823129
22.586000000000002,-503.6323455243067,-18.164441057528364,-1.2579328873527
22.588,-503.6686113935659,-18.101084355957333,-2.292382182086183
22.59,-503.7046661981361,-17.95350390036574,-1.2112984109975549
22.592,-503.7404788981106,-17.85894227771506,-1.9241668795827882
22.594,-503.77606130245,-17.723284096972193,-1.4028810794761961
22.596,-503.81137643184684,-17.591689018135952,-1.469227896718373
22.598,-503.84649473295707,-17.526401759194826,-2.352079707619826
22.6,-503.88138837814836,-17.367172347215668,-1.132754208783693
22.602,-503.9160210608741,-17.26539615155786,-1.8925112534208857
22.604,-503.95042656164475,-17.140044456393532,-1.5905872486260564
22.606,-503.9845341651816,-16.967581481585018,-0.9750394070983437
22.608,-504.01831597954373,-16.81425770359941,-1.2238510102078781
22.61,-504.05172909410794,-16.59898150173902,-0.4065660239989177
22.612000000000002,-504.08478425558326,-16.456241677222327,-1.3492686477450528
22.614,-504.1175701206659,-16.329689260053893,-1.5562641969533402
22.616,-504.150104656867,-16.204933796341873,-1.5737957108937135
22.618000000000002,-504.1823522750233,-16.042838967655427,-1.0752590521281629
22.62,-504.21435645590776,-15.961421470854846,-2.122711234168344
22.622,-504.24614942156035,-15.831703677186466,-1.4807106866104436
22.624,-504.27776808783005,-15.787040901900722,-2.5853578949817937
22.626,-504.30917510116933,-15.620218878643312,-0.9726330810635495
22.628,-504.3402915811388,-15.496475837162192,-1.5187282161743028
22.63,-504.37114720840583,-15.35940192717976,-1.325844658690586
22.632,-504.40175126807213,-15.244900156035275,-1.6021087210545746
22.634,-504.4321432190046,-15.147291547014808,-1.8043759136389983
22.636,-504.462346997678,-15.056737710702308,-1.8774654265494881
22.638,-504.492327557352,-14.924140860573905,-1.3044318797639174
22.64,-504.5221032135496,-14.851778825121329,-2.070464834843892
22.642,-504.5517027075039,-14.748033304455904,-1.6365646805617666
22.644000000000002,-504.581106576441,-14.656155731871392,-1.766921739150805
22.646,-504.6103050561779,-14.54268575387597,-1.457322291520217
22.648,-504.63930671003754,-14.459308730104285,-1.8238617743952377
22.650000000000002,-504.66815241302385,-14.386736839211219,-1.9385339005843867
22.652,-504.69691179262384,-14.372929694283421,-2.6834648229957496
22.654,-504.72557515422506,-14.290815891149938,-1.7624575525919284
22.656,-504.7540855133727,-14.219927425911866,-1.8792958941232225
22.658,-504.782433825467,-14.128806353660213,-1.5826335180407953
22.66,-504.81063127150645,-14.069036339978952,-1.9610963106277786
22.662,-504.83870759127194,-14.007694609992399,-1.9087667645614614
22.664,-504.8665819643452,-13.867196220422471,-0.8355104745239568
22.666,-504.8942705457997,-13.821799172716512,-2.0444887046013243
22.668,-504.92179313837187,-13.701308399490232,-1.024446219890164
22.67,-504.9490666915139,-13.572778301770322,-0.8779480942212643
22.672,-504.9761765796382,-13.53754042972252,-2.061957640283887
22.674,-505.0032335526317,-13.519852675252205,-2.2583924447003447
22.676000000000002,-505.0300971713653,-13.344384497000503,-0.15105064090081166
22.678,-505.05671002587366,-13.268974558087793,-1.417439214252881
22.68,-505.0832103800185,-13.231846347439564,-1.880668916573632
22.682000000000002,-505.1095594752112,-13.11781559742365,-0.832824229467332
22.684,-505.13573504633735,-13.05826307410966,-1.504141808169127
22.686,-505.16171260380787,-12.919902493827692,-0.4281117312512659
22.688,-505.1874920626928,-12.860074889543943,-1.4124333040723263
22.69,-505.21310647178154,-12.754912505519666,-0.7755611521333694
22.692,-505.23849145491545,-12.630675478087767,-0.4792395127401641
22.694,-505.2637614265891,-12.63974551800816,-2.1838153493156143
22.696,-505.28902409552734,-12.623410137578148,-1.814286174542056
22.698,-505.31423921920464,-12.592223866456148,-1.5805985597110106
22.7,-505.3392791471723,-12.448353185725287,-0.059149246528782395
22.702,-505.36416214895644,-12.435143048200203,-1.725552798135571
22.704,-505.3889536736738,-12.35695817381641,-0.8324599581073544
22.706,-505.4136418251112,-12.331709106510482,-1.4828695166785153
22.708000000000002,-505.4382111566446,-12.238222999676786,-0.5452618608574523
22.71,-505.4627437796997,-12.294823487337553,-2.4707981311925122
22.712,-505.4873272864487,-12.289186944162402,-1.6192139213413772
22.714000000000002,-505.51185495490625,-12.2390416200079,-0.9944567693504375
22.716,-505.5363664275976,-12.272893194710383,-2.0544477605084297
22.718,-505.5608737566851,-12.234987715338242,-1.0747620078699516
22.72,-505.5853942574137,-12.285960963870687,-2.1995758977639706
22.722,-505.6099536645156,-12.273973477128683,-1.3366194113925416
22.724,-505.63449247412774,-12.265361354393132,-1.3394706334606292
22.726,-505.65894394981746,-12.18672418613329,-0.377710599654999
22.728,-505.68340241842645,-12.272158399431428,-2.486423372490177
22.73,-505.70797984440577,-12.30574800999814,-1.772239169982098
22.732,-505.73264575561114,-12.360620988668433,-2.014134567617983
22.734,-505.75734276926227,-12.33694662279049,-0.9455977088591008
22.736,-505.7820122285427,-12.333042707732622,-1.1619495890185771
22.738,-505.80663363512235,-12.288941537778694,-0.5919367632659185
22.740000000000002,-505.8311936998886,-12.271667120010097,-0.8992341738789428
22.742,-505.85576243253047,-12.297557121440919,-1.42389737007797
22.744,-505.8804234242681,-12.363878676347742,-1.9166887797390075
22.746000000000002,-505.9051434698169,-12.356699691838145,-0.9156231585531766
22.748,-505.92989273791306,-12.39304796137459,-1.445946668753903
22.75,-505.9547486982169,-12.46335147861098,-1.8545804133138528
22.752,-505.97970710615505,-12.4955416072947,-1.3190681034319551
22.754,-506.0047094200092,-12.507280542332882,-1.0121710927466512
22.756,-506.02975257306565,-12.536358002784848,-1.2002153329844107
22.758,-506.0548695497175,-12.581083706916734,-1.3678196023023816
22.76,-506.08006376359236,-12.613608077718718,-1.170959067471728
22.762,-506.1054524548603,-12.775405440340318,-2.8326823258657923
22.764,-506.1310026230838,-12.775279284555614,-0.6789158887225683
22.766000000000002,-506.1566338848449,-12.85639809743989,-1.7064027919462832
22.768,-506.1824495930299,-12.959697679676683,-1.96535529070276
22.77,-506.20858914682464,-13.180103526733763,-3.474210650134416
22.772000000000002,-506.2349923364798,-13.223546100665043,-1.1286220497653412
22.774,-506.2615132590927,-13.29779528638279,-1.4975844184473492
22.776,-506.28817217649896,-13.361549415767206,-1.32687865840413
22.778000000000002,-506.31501474106744,-13.481371115876282,-2.0304493096472784
22.78,-506.3420456818866,-13.549983215479331,-1.3294910776285305
22.782,-506.3692097076685,-13.61445537384781,-1.2427978805285491
22.784,-506.3965156943526,-13.69192243061736,-1.3814090050349357
22.786,-506.4239230828416,-13.715914414688891,-0.6480293964939532
22.788,-506.45138539485254,-13.746829140956223,-0.7041256573815651
22.79,-506.4789917382181,-13.859839409005161,-1.749640016896468
22.792,-506.5068338719587,-13.982601329255397,-1.852519489589214
22.794,-506.5348939872782,-14.077846820383806,-1.4669784843337843
22.796,-506.5631446242319,-14.173114569027144,-1.4414415298919911
22.798000000000002,-506.5916135228235,-14.296066549425388,-1.7801842091204623
22.8,-506.6202418133657,-14.332600664176274,-0.6224201539597543
22.802,-506.6489359254302,-14.36188492272369,-0.49798653618385647
22.804000000000002,-506.6777632689721,-14.465730867690327,-1.4491827029500037
22.806,-506.7066877630782,-14.459156193789422,0.02319125075288908
22.808,-506.7357115083041,-14.564833858409914,-1.421971541538207
22.81,-506.76494811169846,-14.672000652883376,-1.4227710156407471
22.812,-506.7944686532525,-14.84867650922903,-2.3187509978865526
22.814,-506.8242241094552,-14.90704488845053,-0.7534691011294008
22.816,-506.85424833869615,-15.117253190189476,-2.729058821252148
22.818,-506.8845184515101,-15.153124299302302,-0.432575210390191
22.82,-506.91495928080735,-15.287834838874717,-1.7116158022252164
22.822,-506.94563931102863,-15.392345955093695,-1.3050583229803376
22.824,-506.9764260097145,-15.394609118039702,0.050120745462042704
22.826,-507.0074118295644,-15.591215694604804,-2.4850066559821062
22.828,-507.03877641584586,-15.773376423532929,-2.295373005368736
22.830000000000002,-507.0704635144881,-15.913760585448927,-1.7464659154142872
22.832,-507.1023611643873,-15.983992958285455,-0.8220758446532689
22.834,-507.13449455220024,-16.149364066212105,-2.0652794040434
